fecha,modo,afluencia
2018-09-23,Ecobici,9739
2018-09-23,Metrobús,537093
2018-09-24,Metro,5044891
2018-09-24,Ecobici,30430
2018-09-24,Metrobús,1424079
2018-09-25,Metro,5106227
2018-09-25,Ecobici,30212
2018-09-25,Metrobús,1450200
2018-09-26,Metro,5169069
2018-09-26,Ecobici,28707
2018-09-26,Metrobús,1438884
2018-09-27,Metro,5283448
2018-09-27,Ecobici,30255
2018-09-27,Metrobús,1474030
2018-09-28,Metro,5442705
2018-09-28,Ecobici,28504
2018-09-28,Metrobús,1538942
2018-09-29,Metro,4331322
2018-09-29,Ecobici,12241
2018-09-29,Metrobús,940941
2018-09-30,Metro,2740373
2018-09-30,Ecobici,10875
2018-09-30,Metrobús,580663
2018-10-01,Metro,5089482
2018-10-01,Ecobici,30550
2018-10-01,Metrobús,1447428
2018-10-02,Metro,4953200
2018-10-02,Ecobici,32347
2018-10-02,Metrobús,1378482
2018-10-03,Metro,5305300
2018-10-03,Ecobici,31401
2018-10-03,Metrobús,1487028
2018-10-04,Metro,5302398
2018-10-04,Ecobici,27773
2018-10-04,Metrobús,1477963
2018-10-05,Metro,5437420
2018-10-05,Ecobici,28880
2018-10-05,Metrobús,1563357
2018-10-06,Metro,4280621
2018-10-06,Ecobici,12537
2018-10-06,Metrobús,947864
2018-10-07,Metro,2665338
2018-10-07,Ecobici,10999
2018-10-07,Metrobús,571654
2018-10-08,Metro,5051010
2018-10-08,Ecobici,30480
2018-10-08,Metrobús,1423573
2018-10-09,Metro,5222005
2018-10-09,Ecobici,31463
2018-10-09,Metrobús,1505445
2018-10-10,Metro,5244752
2018-10-10,Ecobici,27037
2018-10-10,Metrobús,1462295
2018-10-11,Metro,5334089
2018-10-11,Ecobici,29967
2018-10-11,Metrobús,1466447
2018-10-12,Metro,5507703
2018-10-12,Ecobici,29516
2018-10-12,Metrobús,1528583
2018-10-13,Metro,4300180
2018-10-13,Ecobici,13775
2018-10-13,Metrobús,971273
2018-10-14,Metro,2783955
2018-10-14,Ecobici,11881
2018-10-14,Metrobús,590761
2018-10-15,Metro,5203896
2018-10-15,Ecobici,30871
2018-10-15,Metrobús,1463453
2018-10-16,Metro,5292381
2018-10-16,Ecobici,30007
2018-10-16,Metrobús,1479873
2018-10-17,Metro,5305032
2018-10-17,Ecobici,30333
2018-10-17,Metrobús,1493232
2018-10-18,Metro,5390270
2018-10-18,Ecobici,30651
2018-10-18,Metrobús,1472079
2018-10-19,Metro,5413682
2018-10-19,Ecobici,27575
2018-10-19,Metrobús,1545177
2018-10-20,Metro,4468311
2018-10-20,Ecobici,12855
2018-10-20,Metrobús,964663
2018-10-21,Metro,2854321
2018-10-21,Ecobici,9927
2018-10-21,Metrobús,598703
2018-10-22,Metro,5120753
2018-10-22,Ecobici,30088
2018-10-22,Metrobús,1447827
2018-10-23,Metro,5263983
2018-10-23,Ecobici,31780
2018-10-23,Metrobús,1475387
2018-10-24,Metro,5303151
2018-10-24,Ecobici,31491
2018-10-24,Metrobús,1462981
2018-10-25,Metro,5366810
2018-10-25,Ecobici,31500
2018-10-25,Metrobús,1486027
2018-10-26,Metro,5606649
2018-10-26,Ecobici,28263
2018-10-26,Metrobús,1544111
2018-10-27,Metro,4911484
2018-10-27,Ecobici,13802
2018-10-27,Metrobús,997629
2018-10-28,Metro,3047716
2018-10-28,Ecobici,10890
2018-10-28,Metrobús,591524
2018-10-29,Metro,5135087
2018-10-29,Ecobici,27347
2018-10-29,Metrobús,1443778
2018-10-30,Metro,5227731
2018-10-30,Ecobici,30967
2018-10-30,Metrobús,1463245
2018-10-31,Metro,5074999
2018-10-31,Ecobici,27392
2018-10-31,Metrobús,1416333
2018-11-01,Metro,4540398
2018-11-01,Ecobici,19557
2018-11-01,Metrobús,1158285
2018-11-02,Metro,3211596
2018-11-02,Ecobici,8188
2018-11-02,Metrobús,769743
2018-11-03,Metro,3233156
2018-11-03,Ecobici,10971
2018-11-03,Metrobús,757649
2018-11-04,Metro,2471225
2018-11-04,Ecobici,8254
2018-11-04,Metrobús,527909
2018-11-05,Metro,5093912
2018-11-05,Ecobici,28784
2018-11-05,Metrobús,1449702
2018-11-06,Metro,5209865
2018-11-06,Ecobici,31349
2018-11-06,Metrobús,1492275
2018-11-07,Metro,5315432
2018-11-07,Ecobici,30934
2018-11-07,Metrobús,1493748
2018-11-08,Metro,5424739
2018-11-08,Ecobici,30723
2018-11-08,Metrobús,1508321
2018-11-09,Metro,5485774
2018-11-09,Ecobici,29505
2018-11-09,Metrobús,1513869
2018-11-10,Metro,4397863
2018-11-10,Ecobici,13150
2018-11-10,Metrobús,991146
2018-11-11,Metro,2889576
2018-11-11,Ecobici,11434
2018-11-11,Metrobús,601958
2018-11-12,Metro,5127956
2018-11-12,Ecobici,29040
2018-11-12,Metrobús,1379480
2018-11-13,Metro,5161917
2018-11-13,Ecobici,30205
2018-11-13,Metrobús,1472864
2018-11-14,Metro,4881539
2018-11-14,Ecobici,15403
2018-11-14,Metrobús,1381021
2018-11-15,Metro,5243291
2018-11-15,Ecobici,29224
2018-11-15,Metrobús,1516941
2018-11-16,Metro,5517078
2018-11-16,Ecobici,28659
2018-11-16,Metrobús,1619573
2018-11-17,Metro,4577809
2018-11-17,Ecobici,11737
2018-11-17,Metrobús,1038157
2018-11-18,Metro,2909636
2018-11-18,Ecobici,9934
2018-11-18,Metrobús,662663
2018-11-19,Metro,3062428
2018-11-19,Ecobici,10748
2018-11-19,Metrobús,735451
2018-11-20,Metro,5068834
2018-11-20,Ecobici,29531
2018-11-20,Metrobús,1446087
2018-11-21,Metro,5330700
2018-11-21,Ecobici,30565
2018-11-21,Metrobús,1483076
2018-11-22,Metro,5307466
2018-11-22,Ecobici,29809
2018-11-22,Metrobús,1477628
2018-11-23,Metro,5479224
2018-11-23,Ecobici,28866
2018-11-23,Metrobús,1549579
2018-11-24,Metro,4463398
2018-11-24,Ecobici,13252
2018-11-24,Metrobús,970822
2018-11-25,Metro,2834637
2018-11-25,Ecobici,11279
2018-11-25,Metrobús,608004
2018-11-26,Metro,5032107
2018-11-26,Ecobici,29455
2018-11-26,Metrobús,1423900
2018-11-27,Metro,4807818
2018-11-27,Ecobici,30324
2018-11-27,Metrobús,1470286
2018-11-28,Metro,5401827
2018-11-28,Ecobici,29078
2018-11-28,Metrobús,1434624
2018-11-29,Metro,5343803
2018-11-29,Ecobici,27938
2018-11-29,Metrobús,1471119
2018-11-30,Metro,5607531
2018-11-30,Ecobici,27287
2018-11-30,Metrobús,1540668
2018-12-01,Metro,3660318
2018-12-01,Ecobici,10868
2018-12-01,Metrobús,786910
2018-12-02,Metro,2852630
2018-12-02,Ecobici,10577
2018-12-02,Metrobús,621539
2018-12-03,Metro,5209672
2018-12-03,Ecobici,29470
2018-12-03,Metrobús,1450343
2018-12-04,Metro,5288776
2018-12-04,Ecobici,28558
2018-12-04,Metrobús,1479073
2018-12-05,Metro,5371969
2018-12-05,Ecobici,29776
2018-12-05,Metrobús,1469906
2018-12-06,Metro,5383834
2018-12-06,Ecobici,29231
2018-12-06,Metrobús,1492492
2018-12-07,Metro,5467027
2018-12-07,Ecobici,27147
2018-12-07,Metrobús,1545505
2018-12-08,Metro,4492885
2018-12-08,Ecobici,11917
2018-12-08,Metrobús,974662
2018-12-09,Metro,2982334
2018-12-09,Ecobici,9972
2018-12-09,Metrobús,615634
2018-12-10,Metro,5088680
2018-12-10,Ecobici,28124
2018-12-10,Metrobús,1434100
2018-12-11,Metro,5278736
2018-12-11,Ecobici,28746
2018-12-11,Metrobús,1348091
2018-12-12,Metro,4867500
2018-12-12,Ecobici,24702
2018-12-12,Metrobús,1142906
2018-12-13,Metro,5204125
2018-12-13,Ecobici,27770
2018-12-13,Metrobús,1460816
2018-12-14,Metro,5321908
2018-12-14,Ecobici,26171
2018-12-14,Metrobús,1484230
2018-12-15,Metro,4415267
2018-12-15,Ecobici,11480
2018-12-15,Metrobús,1002980
2018-12-16,Metro,3075605
2018-12-16,Ecobici,9659
2018-12-16,Metrobús,652517
2018-12-17,Metro,4901584
2018-12-17,Ecobici,25845
2018-12-17,Metrobús,1342503
2018-12-18,Metro,4977340
2018-12-18,Ecobici,26772
2018-12-18,Metrobús,1351862
2018-12-19,Metro,5069494
2018-12-19,Ecobici,25585
2018-12-19,Metrobús,1343541
2018-12-20,Metro,5041810
2018-12-20,Ecobici,23698
2018-12-20,Metrobús,1311185
2018-12-21,Metro,5074610
2018-12-21,Ecobici,21386
2018-12-21,Metrobús,1299345
2018-12-22,Metro,4254279
2018-12-22,Ecobici,9685
2018-12-22,Metrobús,878231
2018-12-23,Metro,2990980
2018-12-23,Ecobici,7195
2018-12-23,Metrobús,635801
2018-12-24,Metro,3137769
2018-12-24,Ecobici,9164
2018-12-24,Metrobús,698921
2018-12-25,Metro,1711740
2018-12-25,Ecobici,3265
2018-12-25,Metrobús,340579
2018-12-26,Metro,3830074
2018-12-26,Ecobici,14997
2018-12-26,Metrobús,987527
2018-12-27,Metro,4158475
2018-12-27,Ecobici,15825
2018-12-27,Metrobús,1054176
2018-12-28,Metro,4276006
2018-12-28,Ecobici,14964
2018-12-28,Metrobús,1112367
2018-12-29,Metro,3640984
2018-12-29,Ecobici,7793
2018-12-29,Metrobús,783373
2018-12-30,Metro,2393780
2018-12-30,Ecobici,6639
2018-12-30,Metrobús,587389
2018-12-31,Metro,2829313
2018-12-31,Ecobici,8789
2018-12-31,Metrobús,651916
2019-01-01,Metro,1614002
2019-01-01,Ecobici,3768
2019-01-01,Metrobús,354469
2019-01-02,Metro,5104099
2019-01-02,Ecobici,17257
2019-01-02,Metrobús,1042716
2019-01-03,Metro,5293641
2019-01-03,Ecobici,19942
2019-01-03,Metrobús,1135860
2019-01-04,Metro,4792793
2019-01-04,Ecobici,20136
2019-01-04,Metrobús,1230428
2019-01-05,Metro,2993527
2019-01-05,Ecobici,10397
2019-01-05,Metrobús,889300
2019-01-06,Metro,3985313
2019-01-06,Ecobici,9427
2019-01-06,Metrobús,519630
2019-01-07,Metro,4572182
2019-01-07,Ecobici,26001
2019-01-07,Metrobús,1296799
2019-01-08,Metro,4836282
2019-01-08,Ecobici,27733
2019-01-08,Metrobús,1340280
2019-01-09,Metro,2592424
2019-01-09,Ecobici,28370
2019-01-09,Metrobús,1397059
2019-01-10,Metro,5147121
2019-01-10,Ecobici,29576
2019-01-10,Metrobús,1427384
2019-01-11,Metro,4851561
2019-01-11,Ecobici,27791
2019-01-11,Metrobús,1518170
2019-01-12,Metro,2956007
2019-01-12,Ecobici,12392
2019-01-12,Metrobús,962895
2019-01-13,Metro,2561080
2019-01-13,Ecobici,10169
2019-01-13,Metrobús,606598
2019-01-14,Metro,4796070
2019-01-14,Ecobici,28746
2019-01-14,Metrobús,1434902
2019-01-15,Metro,4904612
2019-01-15,Ecobici,29698
2019-01-15,Metrobús,1458005
2019-01-16,Metro,5024005
2019-01-16,Ecobici,30098
2019-01-16,Metrobús,1456845
2019-01-17,Metro,4929995
2019-01-17,Ecobici,29081
2019-01-17,Metrobús,1438445
2019-01-18,Metro,4964961
2019-01-18,Ecobici,28073
2019-01-18,Metrobús,1484327
2019-01-19,Metro,4001667
2019-01-19,Ecobici,12229
2019-01-19,Metrobús,944290
2019-01-20,Metro,2495028
2019-01-20,Ecobici,10959
2019-01-20,Metrobús,570242
2019-01-21,Metro,4753835
2019-01-21,Ecobici,28826
2019-01-21,Metrobús,1418881
2019-01-22,Metro,4880237
2019-01-22,Ecobici,30199
2019-01-22,Metrobús,1439897
2019-01-23,Metro,4857762
2019-01-23,Ecobici,29517
2019-01-23,Metrobús,1437384
2019-01-24,Metro,4924045
2019-01-24,Ecobici,26711
2019-01-24,Metrobús,1435764
2019-01-25,Metro,5057628
2019-01-25,Ecobici,27703
2019-01-25,Metrobús,1482897
2019-01-26,Metro,3957965
2019-01-26,Ecobici,12547
2019-01-26,Metrobús,922873
2019-01-27,Metro,2550663
2019-01-27,Ecobici,10952
2019-01-27,Metrobús,558326
2019-01-28,Metro,4790746
2019-01-28,Ecobici,29120
2019-01-28,Metrobús,1421626
2019-01-29,Metro,4881328
2019-01-29,Ecobici,30438
2019-01-29,Metrobús,1456025
2019-01-30,Metro,4935770
2019-01-30,Ecobici,29888
2019-01-30,Metrobús,1457807
2019-01-31,Metro,5033730
2019-01-31,Ecobici,29638
2019-01-31,Metrobús,1465190
2019-02-01,Metro,3786916
2019-02-01,Ecobici,27598
2019-02-01,Metrobús,1519774
2019-02-02,Metro,3853443
2019-02-02,Ecobici,11444
2019-02-02,Metrobús,906823
2019-02-03,Metro,4017161
2019-02-03,Ecobici,9277
2019-02-03,Metrobús,562951
2019-02-04,Metro,4926852
2019-02-04,Ecobici,9801
2019-02-04,Metrobús,633199
2019-02-05,Metro,4808272
2019-02-05,Ecobici,29749
2019-02-05,Metrobús,1460504
2019-02-06,Metro,2526114
2019-02-06,Ecobici,30537
2019-02-06,Metrobús,1460777
2019-02-07,Metro,4644673
2019-02-07,Ecobici,30322
2019-02-07,Metrobús,1463838
2019-02-08,Metro,4910973
2019-02-08,Ecobici,29262
2019-02-08,Metrobús,1509431
2019-02-09,Metro,4914846
2019-02-09,Ecobici,12981
2019-02-09,Metrobús,950482
2019-02-10,Metro,4901585
2019-02-10,Ecobici,11532
2019-02-10,Metrobús,583688
2019-02-11,Metro,3442133
2019-02-11,Ecobici,30018
2019-02-11,Metrobús,1433998
2019-02-12,Metro,4996603
2019-02-12,Ecobici,30927
2019-02-12,Metrobús,1455806
2019-02-13,Metro,5017743
2019-02-13,Ecobici,27036
2019-02-13,Metrobús,1472811
2019-02-14,Metro,5144569
2019-02-14,Ecobici,30614
2019-02-14,Metrobús,1498704
2019-02-15,Metro,5112757
2019-02-15,Ecobici,29971
2019-02-15,Metrobús,1534179
2019-02-16,Metro,3998637
2019-02-16,Ecobici,12895
2019-02-16,Metrobús,972797
2019-02-17,Metro,2454495
2019-02-17,Ecobici,11409
2019-02-17,Metrobús,581913
2019-02-18,Metro,4800520
2019-02-18,Ecobici,30759
2019-02-18,Metrobús,1418877
2019-02-19,Metro,4915335
2019-02-19,Ecobici,32358
2019-02-19,Metrobús,1459909
2019-02-20,Metro,4960019
2019-02-20,Ecobici,31943
2019-02-20,Metrobús,1466279
2019-02-21,Metro,4968413
2019-02-21,Ecobici,31493
2019-02-21,Metrobús,1460104
2019-02-22,Metro,5082334
2019-02-22,Ecobici,30353
2019-02-22,Metrobús,1519696
2019-02-23,Metro,4077692
2019-02-23,Ecobici,14854
2019-02-23,Metrobús,969458
2019-02-24,Metro,2576472
2019-02-24,Ecobici,11399
2019-02-24,Metrobús,586489
2019-02-25,Metro,4763178
2019-02-25,Ecobici,28358
2019-02-25,Metrobús,1403123
2019-02-26,Metro,4896436
2019-02-26,Ecobici,32641
2019-02-26,Metrobús,1436108
2019-02-27,Metro,5052886
2019-02-27,Ecobici,32417
2019-02-27,Metrobús,1465114
2019-02-28,Metro,5017249
2019-02-28,Ecobici,32141
2019-02-28,Metrobús,1491546
2019-03-01,Metro,4107719
2019-03-01,Ecobici,29911
2019-03-01,Metrobús,1545987
2019-03-02,Metro,2346262
2019-03-02,Ecobici,13229
2019-03-02,Metrobús,954772
2019-03-03,Metro,2487764
2019-03-03,Ecobici,11800
2019-03-03,Metrobús,581156
2019-03-04,Metro,5047010
2019-03-04,Ecobici,26389
2019-03-04,Metrobús,1415923
2019-03-05,Metro,5014772
2019-03-05,Ecobici,28926
2019-03-05,Metrobús,1452300
2019-03-06,Metro,4726560
2019-03-06,Ecobici,31629
2019-03-06,Metrobús,1453116
2019-03-07,Metro,4598364
2019-03-07,Ecobici,31521
2019-03-07,Metrobús,1469001
2019-03-08,Metro,4051952
2019-03-08,Ecobici,31532
2019-03-08,Metrobús,1507978
2019-03-09,Metro,5116401
2019-03-09,Ecobici,13759
2019-03-09,Metrobús,958600
2019-03-10,Metro,5121891
2019-03-10,Ecobici,12199
2019-03-10,Metrobús,560103
2019-03-11,Metro,2491327
2019-03-11,Ecobici,31609
2019-03-11,Metrobús,1414802
2019-03-12,Metro,5211022
2019-03-12,Ecobici,31075
2019-03-12,Metrobús,1466630
2019-03-13,Metro,4964527
2019-03-13,Ecobici,32446
2019-03-13,Metrobús,1461372
2019-03-14,Metro,5032370
2019-03-14,Ecobici,32220
2019-03-14,Metrobús,1485084
2019-03-15,Metro,5180397
2019-03-15,Ecobici,29910
2019-03-15,Metrobús,1533433
2019-03-16,Metro,4043552
2019-03-16,Ecobici,11962
2019-03-16,Metrobús,937609
2019-03-17,Metro,2506583
2019-03-17,Ecobici,9715
2019-03-17,Metrobús,569888
2019-03-18,Metro,2564070
2019-03-18,Ecobici,10391
2019-03-18,Metrobús,625750
2019-03-19,Metro,4837852
2019-03-19,Ecobici,30134
2019-03-19,Metrobús,1435917
2019-03-20,Metro,4940691
2019-03-20,Ecobici,32196
2019-03-20,Metrobús,1468412
2019-03-21,Metro,5040916
2019-03-21,Ecobici,31035
2019-03-21,Metrobús,1456918
2019-03-22,Metro,5030889
2019-03-22,Ecobici,29687
2019-03-22,Metrobús,1503973
2019-03-23,Metro,3986970
2019-03-23,Ecobici,13362
2019-03-23,Metrobús,958580
2019-03-24,Metro,2519948
2019-03-24,Ecobici,11482
2019-03-24,Metrobús,561876
2019-03-25,Metro,4804975
2019-03-25,Ecobici,30780
2019-03-25,Metrobús,1421443
2019-03-26,Metro,4928267
2019-03-26,Ecobici,32352
2019-03-26,Metrobús,1449258
2019-03-27,Metro,4913499
2019-03-27,Ecobici,32610
2019-03-27,Metrobús,1425456
2019-03-28,Metro,5035012
2019-03-28,Ecobici,31983
2019-03-28,Metrobús,1466232
2019-03-29,Metro,5187064
2019-03-29,Ecobici,30381
2019-03-29,Metrobús,1522158
2019-03-30,Metro,3969865
2019-03-30,Ecobici,14880
2019-03-30,Metrobús,970464
2019-03-31,Metro,2609082
2019-03-31,Ecobici,11112
2019-03-31,Metrobús,595227
2019-04-01,Metro,4389604
2019-04-01,Ecobici,31551
2019-04-01,Metrobús,1428656
2019-04-02,Metro,2543607
2019-04-02,Ecobici,33579
2019-04-02,Metrobús,1428734
2019-04-03,Metro,4743173
2019-04-03,Ecobici,32702
2019-04-03,Metrobús,1462785
2019-04-04,Metro,5039771
2019-04-04,Ecobici,31052
2019-04-04,Metrobús,1456572
2019-04-05,Metro,3867252
2019-04-05,Ecobici,30423
2019-04-05,Metrobús,1488745
2019-04-06,Metro,4779566
2019-04-06,Ecobici,13189
2019-04-06,Metrobús,931269
2019-04-07,Metro,4746859
2019-04-07,Ecobici,11482
2019-04-07,Metrobús,575356
2019-04-08,Metro,2629399
2019-04-08,Ecobici,29936
2019-04-08,Metrobús,1418482
2019-04-09,Metro,5027389
2019-04-09,Ecobici,32149
2019-04-09,Metrobús,1450130
2019-04-10,Metro,5302717
2019-04-10,Ecobici,32560
2019-04-10,Metrobús,1455634
2019-04-11,Metro,4899808
2019-04-11,Ecobici,32234
2019-04-11,Metrobús,1483674
2019-04-12,Metro,5221926
2019-04-12,Ecobici,30412
2019-04-12,Metrobús,1535690
2019-04-13,Metro,3972449
2019-04-13,Ecobici,13017
2019-04-13,Metrobús,938123
2019-04-14,Metro,2574404
2019-04-14,Ecobici,11111
2019-04-14,Metrobús,561007
2019-04-15,Metro,4404693
2019-04-15,Ecobici,26886
2019-04-15,Metrobús,1260281
2019-04-16,Metro,4392218
2019-04-16,Ecobici,27217
2019-04-16,Metrobús,1268763
2019-04-17,Metro,4458909
2019-04-17,Ecobici,24952
2019-04-17,Metrobús,1253381
2019-04-18,Metro,3024094
2019-04-18,Ecobici,10950
2019-04-18,Metrobús,733837
2019-04-19,Metro,2032430
2019-04-19,Ecobici,8421
2019-04-19,Metrobús,523400
2019-04-20,Metro,2262085
2019-04-20,Ecobici,8565
2019-04-20,Metrobús,591188
2019-04-21,Metro,2115865
2019-04-21,Ecobici,9449
2019-04-21,Metrobús,472589
2019-04-22,Metro,4340037
2019-04-22,Ecobici,26479
2019-04-22,Metrobús,1229157
2019-04-23,Metro,4510533
2019-04-23,Ecobici,30145
2019-04-23,Metrobús,1302398
2019-04-24,Metro,4697807
2019-04-24,Ecobici,30160
2019-04-24,Metrobús,1323142
2019-04-25,Metro,4639783
2019-04-25,Ecobici,29777
2019-04-25,Metrobús,1337525
2019-04-26,Metro,4798687
2019-04-26,Ecobici,21740
2019-04-26,Metrobús,1388574
2019-04-27,Metro,3770601
2019-04-27,Ecobici,45
2019-04-27,Metrobús,911706
2019-04-28,Metro,2540625
2019-04-28,Ecobici,10670
2019-04-28,Metrobús,579090
2019-04-29,Metro,4700461
2019-04-29,Ecobici,28894
2019-04-29,Metrobús,1409623
2019-04-30,Metro,4881402
2019-04-30,Ecobici,30337
2019-04-30,Metrobús,1479462
2019-05-01,Metro,3883253
2019-05-01,Ecobici,12092
2019-05-01,Metrobús,698879
2019-05-02,Metro,4810695
2019-05-02,Ecobici,29623
2019-05-02,Metrobús,1457946
2019-05-03,Metro,4958955
2019-05-03,Ecobici,28512
2019-05-03,Metrobús,1488408
2019-05-04,Metro,5207671
2019-05-04,Ecobici,12456
2019-05-04,Metrobús,934251
2019-05-05,Metro,2471729
2019-05-05,Ecobici,10967
2019-05-05,Metrobús,558569
2019-05-06,Metro,4871563
2019-05-06,Ecobici,30478
2019-05-06,Metrobús,1409590
2019-05-07,Metro,4764928
2019-05-07,Ecobici,32129
2019-05-07,Metrobús,1448956
2019-05-08,Metro,4745293
2019-05-08,Ecobici,31792
2019-05-08,Metrobús,1481019
2019-05-09,Metro,5139982
2019-05-09,Ecobici,30881
2019-05-09,Metrobús,1498366
2019-05-10,Metro,4150993
2019-05-10,Ecobici,23811
2019-05-10,Metrobús,1104308
2019-05-11,Metro,5114746
2019-05-11,Ecobici,12047
2019-05-11,Metrobús,854069
2019-05-12,Metro,5228767
2019-05-12,Ecobici,10318
2019-05-12,Metrobús,549661
2019-05-13,Metro,4686445
2019-05-13,Ecobici,30036
2019-05-13,Metrobús,1402839
2019-05-14,Metro,4775737
2019-05-14,Ecobici,30246
2019-05-14,Metrobús,1447178
2019-05-15,Metro,4744373
2019-05-15,Ecobici,26762
2019-05-15,Metrobús,1352300
2019-05-16,Metro,4507500
2019-05-16,Ecobici,23517
2019-05-16,Metrobús,1294313
2019-05-17,Metro,4583921
2019-05-17,Ecobici,24305
2019-05-17,Metrobús,1335252
2019-05-18,Metro,3777434
2019-05-18,Ecobici,12155
2019-05-18,Metrobús,906802
2019-05-19,Metro,2421447
2019-05-19,Ecobici,10510
2019-05-19,Metrobús,564337
2019-05-20,Metro,4750226
2019-05-20,Ecobici,29712
2019-05-20,Metrobús,1424361
2019-05-21,Metro,4882427
2019-05-21,Ecobici,29760
2019-05-21,Metrobús,1440653
2019-05-22,Metro,4883752
2019-05-22,Ecobici,31107
2019-05-22,Metrobús,1456377
2019-05-23,Metro,4912790
2019-05-23,Ecobici,30695
2019-05-23,Metrobús,1454650
2019-05-24,Metro,5020192
2019-05-24,Ecobici,28147
2019-05-24,Metrobús,1474683
2019-05-25,Metro,4051393
2019-05-25,Ecobici,12676
2019-05-25,Metrobús,969698
2019-05-26,Metro,2602557
2019-05-26,Ecobici,11160
2019-05-26,Metrobús,599443
2019-05-27,Metro,4644354
2019-05-27,Ecobici,30367
2019-05-27,Metrobús,1399577
2019-05-28,Metro,4841609
2019-05-28,Ecobici,32282
2019-05-28,Metrobús,1448645
2019-05-29,Metro,4863903
2019-05-29,Ecobici,31998
2019-05-29,Metrobús,1427728
2019-05-30,Metro,4949386
2019-05-30,Ecobici,31742
2019-05-30,Metrobús,1454158
2019-05-31,Metro,5110754
2019-05-31,Ecobici,28619
2019-05-31,Metrobús,1503014
2019-06-01,Metro,2329752
2019-06-01,Ecobici,11489
2019-06-01,Metrobús,966655
2019-06-02,Metro,4972492
2019-06-02,Ecobici,11059
2019-06-02,Metrobús,589834
2019-06-03,Metro,4964053
2019-06-03,Ecobici,31488
2019-06-03,Metrobús,1378753
2019-06-04,Metro,4078647
2019-06-04,Ecobici,30536
2019-06-04,Metrobús,1428899
2019-06-05,Metro,4694348
2019-06-05,Ecobici,26861
2019-06-05,Metrobús,1440910
2019-06-06,Metro,4910149
2019-06-06,Ecobici,23789
2019-06-06,Metrobús,1443466
2019-06-07,Metro,3816772
2019-06-07,Ecobici,24482
2019-06-07,Metrobús,1489323
2019-06-08,Metro,4922482
2019-06-08,Ecobici,13506
2019-06-08,Metrobús,948367
2019-06-09,Metro,5227471
2019-06-09,Ecobici,11751
2019-06-09,Metrobús,588756
2019-06-10,Metro,2526359
2019-06-10,Ecobici,30308
2019-06-10,Metrobús,1383718
2019-06-11,Metro,5233189
2019-06-11,Ecobici,32568
2019-06-11,Metrobús,1427648
2019-06-12,Metro,5329653
2019-06-12,Ecobici,32443
2019-06-12,Metrobús,1441612
2019-06-13,Metro,4894133
2019-06-13,Ecobici,27475
2019-06-13,Metrobús,1437770
2019-06-14,Metro,4876363
2019-06-14,Ecobici,28715
2019-06-14,Metrobús,1489259
2019-06-15,Metro,4089393
2019-06-15,Ecobici,13069
2019-06-15,Metrobús,963650
2019-06-16,Metro,2482770
2019-06-16,Ecobici,10260
2019-06-16,Metrobús,573874
2019-06-17,Metro,4582686
2019-06-17,Ecobici,30084
2019-06-17,Metrobús,1365685
2019-06-18,Metro,4693522
2019-06-18,Ecobici,29697
2019-06-18,Metrobús,1416446
2019-06-19,Metro,4777798
2019-06-19,Ecobici,31957
2019-06-19,Metrobús,1409796
2019-06-20,Metro,4813291
2019-06-20,Ecobici,29374
2019-06-20,Metrobús,1393889
2019-06-21,Metro,4907650
2019-06-21,Ecobici,28897
2019-06-21,Metrobús,1441555
2019-06-22,Metro,3936202
2019-06-22,Ecobici,13242
2019-06-22,Metrobús,938873
2019-06-23,Metro,2627097
2019-06-23,Ecobici,9412
2019-06-23,Metrobús,586861
2019-06-24,Metro,4436642
2019-06-24,Ecobici,23368
2019-06-24,Metrobús,1318311
2019-06-25,Metro,4621412
2019-06-25,Ecobici,29307
2019-06-25,Metrobús,1381969
2019-06-26,Metro,4685494
2019-06-26,Ecobici,29703
2019-06-26,Metrobús,1378952
2019-06-27,Metro,4766862
2019-06-27,Ecobici,29106
2019-06-27,Metrobús,1399476
2019-06-28,Metro,4910338
2019-06-28,Ecobici,28125
2019-06-28,Metrobús,1466297
2019-06-29,Metro,4188493
2019-06-29,Ecobici,13585
