linea,estacion,anio,mes,afluencia
Linea 12,Eje Central,2017,10,307367
Linea 12,Eje Central,2017,11,311949
Linea 12,Eje Central,2017,12,281385
Linea 12,Eje Central,2018,01,309449
Linea 12,Eje Central,2018,02,273053
Linea 12,Eje Central,2018,03,314681
Linea 12,Eje Central,2018,04,321503
Linea 12,Eje Central,2018,05,325544
Linea 12,Eje Central,2018,06,313383
Linea 12,Eje Central,2018,07,305000
Linea 12,Eje Central,2018,08,350174
Linea 12,Eje Central,2018,09,330320
Linea 12,Eje Central,2018,10,370041
Linea 12,Eje Central,2018,11,324919
Linea 12,Eje Central,2018,12,288059
Linea 12,Eje Central,2019,01,346897
Linea 12,Eje Central,2019,02,329567
Linea 12,Eje Central,2019,03,337835
Linea 12,Eje Central,2019,04,307118
Linea 12,Eje Central,2019,05,359194
Linea 12,Eje Central,2019,06,325420
Linea 12,Eje Central,2019,07,330714
Linea 12,Eje Central,2019,08,355594
Linea 12,Eje Central,2019,09,335847
Linea 12,Eje Central,2019,10,359671
Linea 12,Eje Central,2019,11,371627
Linea 12,Eje Central,2019,12,317932
Linea 12,Eje Central,2020,01,361209
Linea 12,Eje Central,2020,02,343357
Linea 12,Eje Central,2020,03,286114
Linea 12,Eje Central,2020,04,81620
Linea 12,Eje Central,2020,05,0
Linea 12,Eje Central,2020,06,23948
Linea 12,Eje Central,2020,07,131503
Linea 12,Eje Central,2020,08,152915
Linea 12,Eje Central,2020,09,163821
Linea 12,Eje Central,2020,10,184867
Linea 12,Eje Central,2020,11,176108
Linea 12,Eje Central,2020,12,170325
Linea 12,Eje Central,2021,01,173346
Linea 12,Eje Central,2021,02,150165
Linea 12,Eje Central,2021,03,186463
Linea 12,Eje Central,2021,04,142049
Linea 12,Eje Central,2021,05,12876
Linea 12,Eje Central,2021,06,0
Linea 12,Eje Central,2021,07,0
Linea 12,Eje Central,2021,08,0
Linea 12,Eje Central,2021,09,0
Linea 12,Eje Central,2021,10,0
Linea 12,Eje Central,2021,11,0
Linea 12,Eje Central,2021,12,0
Linea 12,Eje Central,2022,01,0
Linea 12,Eje Central,2022,02,0
Linea 12,Eje Central,2022,03,0
Linea 12,Eje Central,2022,04,0
Linea 12,Eje Central,2022,05,0
Linea 12,Eje Central,2022,06,0
Linea 12,Eje Central,2022,07,0
Linea 12,Eje Central,2022,08,0
Linea 12,Eje Central,2022,09,0
Linea 12,Eje Central,2022,10,0
Linea 12,Eje Central,2022,11,0
Linea 12,Eje Central,2022,12,0
Linea 12,Eje Central,2023,01,93844
Linea 12,Eje Central,2023,02,177515
Linea 12,Eje Central,2023,03,205725
Linea 12,Eje Central,2023,04,184183
Linea 12,Eje Central,2023,05,208227
Linea 12,Eje Central,2023,06,212838
Linea 12,Eje Central,2023,07,220704
Linea 12,Eje Central,2023,08,256503
Linea 12,Eje Central,2023,09,261600
Linea 12,Eje Central,2023,10,285359
Linea 12,Eje Central,2023,11,276028
Linea 12,Eje Central,2023,12,245827
Linea 12,Eje Central,2024,01,243277
Linea 12,Eje Central,2024,02,303970
Linea 12,Eje Central,2024,03,296369
Linea 12,Eje Central,2024,04,318689
Linea 12,Eje Central,2024,05,321454
Linea 12,Eje Central,2024,06,294638
Linea 12,Eje Central,2024,07,308525
Linea 12,Eje Central,2024,08,328273
Linea 12,Eje Central,2024,09,324356
Linea 12,Eje Central,2024,10,350312
Linea 12,Eje Central,2024,11,327205
Linea 12,Eje Central,2024,12,286309
Linea 12,Eje Central,2025,01,311864
Linea 12,Eje Central,2025,02,300648
Linea 12,Eje Central,2025,03,339138
Linea 12,Eje Central,2025,04,312326
Linea 12,Eje Central,2025,05,323390
Linea 12,Eje Central,2025,06,307062
Linea 12,Eje Central,2025,07,318032
Linea 12,Eje Central,2025,08,318416
Linea 12,Eje Central,2025,09,330630
Linea 12,Eje Central,2025,10,362349
Linea 12,Eje Central,2025,11,375491
Linea 12,Eje Central,2025,12,308308
Linea 12,Eje Central,2026,01,327711
Linea 12,Eje Central,2026,02,321833
Linea 12,Eje Central,2026,03,355692
Linea 12,Eje Central,2026,04,332829
Linea 12,Eje Central,2026,05,344887
Linea 12,Eje Central,2026,06,335416
Linea 12,Eje Central,2026,07,329194
Linea 12,Ermita,2010,01,0
Linea 12,Ermita,2010,02,0
Linea 12,Ermita,2010,03,0
Linea 12,Ermita,2010,04,0
Linea 12,Ermita,2010,05,0
Linea 12,Ermita,2010,06,0
Linea 12,Ermita,2010,07,0
Linea 12,Ermita,2010,08,0
Linea 12,Ermita,2010,09,0
Linea 12,Ermita,2010,10,0
Linea 12,Ermita,2010,11,0
Linea 12,Ermita,2010,12,0
Linea 12,Ermita,2011,01,0
Linea 12,Ermita,2011,02,0
Linea 12,Ermita,2011,03,0
Linea 12,Ermita,2011,04,0
Linea 12,Ermita,2011,05,0
Linea 12,Ermita,2011,06,0
Linea 12,Ermita,2011,07,0
Linea 12,Ermita,2011,08,0
Linea 12,Ermita,2011,09,0
Linea 12,Ermita,2011,10,0
Linea 12,Ermita,2011,11,0
Linea 12,Ermita,2011,12,0
Linea 12,Ermita,2012,01,0
Linea 12,Ermita,2012,02,0
Linea 12,Ermita,2012,03,0
Linea 12,Ermita,2012,04,0
Linea 12,Ermita,2012,05,0
Linea 12,Ermita,2012,06,0
Linea 12,Ermita,2012,07,0
Linea 12,Ermita,2012,08,0
Linea 12,Ermita,2012,09,0
Linea 12,Ermita,2012,10,0
Linea 12,Ermita,2012,11,168266
Linea 12,Ermita,2012,12,166494
Linea 12,Ermita,2013,01,197170
Linea 12,Ermita,2013,02,196658
Linea 12,Ermita,2013,03,205040
Linea 12,Ermita,2013,04,226300
Linea 12,Ermita,2013,05,232082
Linea 12,Ermita,2013,06,228889
Linea 12,Ermita,2013,07,240994
Linea 12,Ermita,2013,08,259525
Linea 12,Ermita,2013,09,262769
Linea 12,Ermita,2013,10,298782
Linea 12,Ermita,2013,11,281260
Linea 12,Ermita,2013,12,231905
Linea 12,Ermita,2014,01,248377
Linea 12,Ermita,2014,02,245512
Linea 12,Ermita,2014,03,221379
Linea 12,Ermita,2014,04,180962
Linea 12,Ermita,2014,05,197342
Linea 12,Ermita,2014,06,194520
Linea 12,Ermita,2014,07,196783
Linea 12,Ermita,2014,08,202493
Linea 12,Ermita,2014,09,207275
Linea 12,Ermita,2014,10,221743
Linea 12,Ermita,2014,11,226771
Linea 12,Ermita,2014,12,184012
Linea 12,Ermita,2015,01,220893
Linea 12,Ermita,2015,02,219933
Linea 12,Ermita,2015,03,210210
Linea 12,Ermita,2015,04,193593
Linea 12,Ermita,2015,05,201462
Linea 12,Ermita,2015,06,219205
Linea 12,Ermita,2015,07,207012
Linea 12,Ermita,2015,08,203739
Linea 12,Ermita,2015,09,216784
Linea 12,Ermita,2015,10,234044
Linea 12,Ermita,2015,11,230288
Linea 12,Ermita,2015,12,238299
Linea 12,Ermita,2016,01,257570
Linea 12,Ermita,2016,02,283633
Linea 12,Ermita,2016,03,251586
Linea 12,Ermita,2016,04,307516
Linea 12,Ermita,2016,05,303735
Linea 12,Ermita,2016,06,308982
Linea 12,Ermita,2016,07,296691
Linea 12,Ermita,2016,08,323881
Linea 12,Ermita,2016,09,338638
Linea 12,Ermita,2016,10,343897
Linea 12,Ermita,2016,11,328365
Linea 12,Ermita,2016,12,301582
Linea 12,Ermita,2017,01,326615
Linea 12,Ermita,2017,02,322696
Linea 12,Ermita,2017,03,378659
Linea 12,Ermita,2017,04,319188
Linea 12,Ermita,2017,05,355289
Linea 12,Ermita,2017,06,351623
Linea 12,Ermita,2017,07,332654
Linea 12,Ermita,2017,08,367357
Linea 12,Ermita,2017,09,236567
Linea 12,Ermita,2017,10,335350
Linea 12,Ermita,2017,11,334813
Linea 12,Ermita,2017,12,271486
Linea 12,Ermita,2018,01,299639
Linea 12,Ermita,2018,02,266561
Linea 12,Ermita,2018,03,307020
Linea 12,Ermita,2018,04,288898
Linea 12,Ermita,2018,05,324585
Linea 12,Ermita,2018,06,313834
Linea 12,Ermita,2018,07,303088
Linea 12,Ermita,2018,08,339572
Linea 12,Ermita,2018,09,324266
Linea 12,Ermita,2018,10,358884
Linea 12,Ermita,2018,11,324347
Linea 12,Ermita,2018,12,280968
Linea 12,Ermita,2019,01,323196
Linea 12,Ermita,2019,02,310009
Linea 12,Ermita,2019,03,321070
Linea 12,Ermita,2019,04,287751
Linea 12,Ermita,2019,05,349326
Linea 12,Ermita,2019,06,316441
Linea 12,Ermita,2019,07,319252
Linea 12,Ermita,2019,08,348360
Linea 12,Ermita,2019,09,323320
Linea 12,Ermita,2019,10,347779
Linea 12,Ermita,2019,11,355965
Linea 12,Ermita,2019,12,302161
Linea 12,Ermita,2020,01,325654
Linea 12,Ermita,2020,02,323912
Linea 12,Ermita,2020,03,264296
Linea 12,Ermita,2020,04,96451
Linea 12,Ermita,2020,05,92505
Linea 12,Ermita,2020,06,111327
Linea 12,Ermita,2020,07,132701
Linea 12,Ermita,2020,08,144221
Linea 12,Ermita,2020,09,149896
Linea 12,Ermita,2020,10,169396
Linea 12,Ermita,2020,11,159085
Linea 12,Ermita,2020,12,152333
Linea 12,Ermita,2021,01,285008
Linea 12,Ermita,2021,02,200017
Linea 12,Ermita,2021,03,174934
Linea 12,Ermita,2021,04,173608
Linea 12,Ermita,2021,05,14131
Linea 12,Ermita,2021,06,0
Linea 12,Ermita,2021,07,0
Linea 12,Ermita,2021,08,0
Linea 12,Ermita,2021,09,0
Linea 12,Ermita,2021,10,0
Linea 12,Ermita,2021,11,0
Linea 12,Ermita,2021,12,0
Linea 12,Ermita,2022,01,0
Linea 12,Ermita,2022,02,0
Linea 12,Ermita,2022,03,0
Linea 12,Ermita,2022,04,0
Linea 12,Ermita,2022,05,0
Linea 12,Ermita,2022,06,0
Linea 12,Ermita,2022,07,0
Linea 12,Ermita,2022,08,0
Linea 12,Ermita,2022,09,0
Linea 12,Ermita,2022,10,0
Linea 12,Ermita,2022,11,0
Linea 12,Ermita,2022,12,0
Linea 12,Ermita,2023,01,65349
Linea 12,Ermita,2023,02,127181
Linea 12,Ermita,2023,03,154546
Linea 12,Ermita,2023,04,133207
Linea 12,Ermita,2023,05,162161
Linea 12,Ermita,2023,06,163985
Linea 12,Ermita,2023,07,166786
Linea 12,Ermita,2023,08,196184
Linea 12,Ermita,2023,09,204396
Linea 12,Ermita,2023,10,214302
Linea 12,Ermita,2023,11,206121
Linea 12,Ermita,2023,12,181997
Linea 12,Ermita,2024,01,145688
Linea 12,Ermita,2024,02,234632
Linea 12,Ermita,2024,03,230996
Linea 12,Ermita,2024,04,250659
Linea 12,Ermita,2024,05,260348
Linea 12,Ermita,2024,06,243923
Linea 12,Ermita,2024,07,244786
Linea 12,Ermita,2024,08,256469
Linea 12,Ermita,2024,09,247185
Linea 12,Ermita,2024,10,266568
Linea 12,Ermita,2024,11,250560
Linea 12,Ermita,2024,12,219765
Linea 12,Ermita,2025,01,235831
Linea 12,Ermita,2025,02,234553
Linea 12,Ermita,2025,03,260630
Linea 12,Ermita,2025,04,235653
Linea 12,Ermita,2025,05,254374
Linea 12,Ermita,2025,06,248346
Linea 12,Ermita,2025,07,250491
Linea 12,Ermita,2025,08,261482
Linea 12,Ermita,2025,09,262078
Linea 12,Ermita,2025,10,281354
Linea 12,Ermita,2025,11,288542
Linea 12,Ermita,2025,12,233149
Linea 12,Ermita,2026,01,235725
Linea 12,Ermita,2026,02,238792
Linea 12,Ermita,2026,03,263503
Linea 12,Ermita,2026,04,230091
Linea 12,Ermita,2026,05,268408
Linea 12,Ermita,2026,06,246362
Linea 12,Ermita,2026,07,226449
Linea 12,Hospital 20 de Noviembre,2010,01,0
Linea 12,Hospital 20 de Noviembre,2010,02,0
Linea 12,Hospital 20 de Noviembre,2010,03,0
Linea 12,Hospital 20 de Noviembre,2010,04,0
Linea 12,Hospital 20 de Noviembre,2010,05,0
Linea 12,Hospital 20 de Noviembre,2010,06,0
Linea 12,Hospital 20 de Noviembre,2010,07,0
Linea 12,Hospital 20 de Noviembre,2010,08,0
Linea 12,Hospital 20 de Noviembre,2010,09,0
Linea 12,Hospital 20 de Noviembre,2010,10,0
Linea 12,Hospital 20 de Noviembre,2010,11,0
Linea 12,Hospital 20 de Noviembre,2010,12,0
Linea 12,Hospital 20 de Noviembre,2011,01,0
Linea 12,Hospital 20 de Noviembre,2011,02,0
Linea 12,Hospital 20 de Noviembre,2011,03,0
Linea 12,Hospital 20 de Noviembre,2011,04,0
Linea 12,Hospital 20 de Noviembre,2011,05,0
Linea 12,Hospital 20 de Noviembre,2011,06,0
Linea 12,Hospital 20 de Noviembre,2011,07,0
Linea 12,Hospital 20 de Noviembre,2011,08,0
Linea 12,Hospital 20 de Noviembre,2011,09,0
Linea 12,Hospital 20 de Noviembre,2011,10,0
Linea 12,Hospital 20 de Noviembre,2011,11,0
Linea 12,Hospital 20 de Noviembre,2011,12,0
Linea 12,Hospital 20 de Noviembre,2012,01,0
Linea 12,Hospital 20 de Noviembre,2012,02,0
Linea 12,Hospital 20 de Noviembre,2012,03,0
Linea 12,Hospital 20 de Noviembre,2012,04,0
Linea 12,Hospital 20 de Noviembre,2012,05,0
Linea 12,Hospital 20 de Noviembre,2012,06,0
Linea 12,Hospital 20 de Noviembre,2012,07,0
Linea 12,Hospital 20 de Noviembre,2012,08,0
Linea 12,Hospital 20 de Noviembre,2012,09,0
Linea 12,Hospital 20 de Noviembre,2012,10,0
Linea 12,Hospital 20 de Noviembre,2012,11,184168
Linea 12,Hospital 20 de Noviembre,2012,12,182865
Linea 12,Hospital 20 de Noviembre,2013,01,217801
Linea 12,Hospital 20 de Noviembre,2013,02,215663
Linea 12,Hospital 20 de Noviembre,2013,03,218427
Linea 12,Hospital 20 de Noviembre,2013,04,258290
Linea 12,Hospital 20 de Noviembre,2013,05,268173
Linea 12,Hospital 20 de Noviembre,2013,06,265532
Linea 12,Hospital 20 de Noviembre,2013,07,288074
Linea 12,Hospital 20 de Noviembre,2013,08,308051
Linea 12,Hospital 20 de Noviembre,2013,09,312266
Linea 12,Hospital 20 de Noviembre,2013,10,344657
Linea 12,Hospital 20 de Noviembre,2013,11,310198
Linea 12,Hospital 20 de Noviembre,2013,12,262285
Linea 12,Hospital 20 de Noviembre,2014,01,293205
Linea 12,Hospital 20 de Noviembre,2014,02,285432
Linea 12,Hospital 20 de Noviembre,2014,03,292555
Linea 12,Hospital 20 de Noviembre,2014,04,272655
Linea 12,Hospital 20 de Noviembre,2014,05,298014
Linea 12,Hospital 20 de Noviembre,2014,06,290296
Linea 12,Hospital 20 de Noviembre,2014,07,299589
Linea 12,Hospital 20 de Noviembre,2014,08,306711
Linea 12,Hospital 20 de Noviembre,2014,09,307253
Linea 12,Hospital 20 de Noviembre,2014,10,337935
Linea 12,Hospital 20 de Noviembre,2014,11,344457
Linea 12,Hospital 20 de Noviembre,2014,12,279466
Linea 12,Hospital 20 de Noviembre,2015,01,333097
Linea 12,Hospital 20 de Noviembre,2015,02,336589
Linea 12,Hospital 20 de Noviembre,2015,03,318642
Linea 12,Hospital 20 de Noviembre,2015,04,294635
Linea 12,Hospital 20 de Noviembre,2015,05,309506
Linea 12,Hospital 20 de Noviembre,2015,06,324334
Linea 12,Hospital 20 de Noviembre,2015,07,318784
Linea 12,Hospital 20 de Noviembre,2015,08,322065
Linea 12,Hospital 20 de Noviembre,2015,09,335547
Linea 12,Hospital 20 de Noviembre,2015,10,352367
Linea 12,Hospital 20 de Noviembre,2015,11,324695
Linea 12,Hospital 20 de Noviembre,2015,12,304399
Linea 12,Hospital 20 de Noviembre,2016,01,314933
Linea 12,Hospital 20 de Noviembre,2016,02,342684
Linea 12,Hospital 20 de Noviembre,2016,03,291330
Linea 12,Hospital 20 de Noviembre,2016,04,365003
Linea 12,Hospital 20 de Noviembre,2016,05,366086
Linea 12,Hospital 20 de Noviembre,2016,06,361391
Linea 12,Hospital 20 de Noviembre,2016,07,305869
Linea 12,Hospital 20 de Noviembre,2016,08,379694
Linea 12,Hospital 20 de Noviembre,2016,09,366364
Linea 12,Hospital 20 de Noviembre,2016,10,375157
Linea 12,Hospital 20 de Noviembre,2016,11,354479
Linea 12,Hospital 20 de Noviembre,2016,12,327160
Linea 12,Hospital 20 de Noviembre,2017,01,318427
Linea 12,Hospital 20 de Noviembre,2017,02,346901
Linea 12,Hospital 20 de Noviembre,2017,03,394776
Linea 12,Hospital 20 de Noviembre,2017,04,328197
Linea 12,Hospital 20 de Noviembre,2017,05,384625
Linea 12,Hospital 20 de Noviembre,2017,06,379048
Linea 12,Hospital 20 de Noviembre,2017,07,362399
Linea 12,Hospital 20 de Noviembre,2017,08,398292
Linea 12,Hospital 20 de Noviembre,2017,09,251242
Linea 12,Hospital 20 de Noviembre,2017,10,374727
Linea 12,Hospital 20 de Noviembre,2017,11,358160
Linea 12,Hospital 20 de Noviembre,2017,12,318682
Linea 12,Hospital 20 de Noviembre,2018,01,350955
Linea 12,Hospital 20 de Noviembre,2018,02,308754
Linea 12,Hospital 20 de Noviembre,2018,03,352372
Linea 12,Hospital 20 de Noviembre,2018,04,366470
Linea 12,Hospital 20 de Noviembre,2018,05,384116
Linea 12,Hospital 20 de Noviembre,2018,06,370556
Linea 12,Hospital 20 de Noviembre,2018,07,361386
Linea 12,Hospital 20 de Noviembre,2018,08,398252
Linea 12,Hospital 20 de Noviembre,2018,09,369826
Linea 12,Hospital 20 de Noviembre,2018,10,407365
Linea 12,Hospital 20 de Noviembre,2018,11,346576
Linea 12,Hospital 20 de Noviembre,2018,12,309893
Linea 12,Hospital 20 de Noviembre,2019,01,360791
Linea 12,Hospital 20 de Noviembre,2019,02,348956
Linea 12,Hospital 20 de Noviembre,2019,03,352404
Linea 12,Hospital 20 de Noviembre,2019,04,321890
Linea 12,Hospital 20 de Noviembre,2019,05,396586
Linea 12,Hospital 20 de Noviembre,2019,06,350399
Linea 12,Hospital 20 de Noviembre,2019,07,348956
Linea 12,Hospital 20 de Noviembre,2019,08,381522
Linea 12,Hospital 20 de Noviembre,2019,09,351974
Linea 12,Hospital 20 de Noviembre,2019,10,376116
Linea 12,Hospital 20 de Noviembre,2019,11,384335
Linea 12,Hospital 20 de Noviembre,2019,12,316561
Linea 12,Hospital 20 de Noviembre,2020,01,347378
Linea 12,Hospital 20 de Noviembre,2020,02,350923
Linea 12,Hospital 20 de Noviembre,2020,03,289626
Linea 12,Hospital 20 de Noviembre,2020,04,108561
Linea 12,Hospital 20 de Noviembre,2020,05,93194
Linea 12,Hospital 20 de Noviembre,2020,06,109007
Linea 12,Hospital 20 de Noviembre,2020,07,138054
Linea 12,Hospital 20 de Noviembre,2020,08,147360
Linea 12,Hospital 20 de Noviembre,2020,09,156259
Linea 12,Hospital 20 de Noviembre,2020,10,173001
Linea 12,Hospital 20 de Noviembre,2020,11,160894
Linea 12,Hospital 20 de Noviembre,2020,12,156171
Linea 12,Hospital 20 de Noviembre,2021,01,123866
Linea 12,Hospital 20 de Noviembre,2021,02,134790
Linea 12,Hospital 20 de Noviembre,2021,03,167176
Linea 12,Hospital 20 de Noviembre,2021,04,155111
Linea 12,Hospital 20 de Noviembre,2021,05,12185
Linea 12,Hospital 20 de Noviembre,2021,06,0
Linea 12,Hospital 20 de Noviembre,2021,07,0
Linea 12,Hospital 20 de Noviembre,2021,08,0
Linea 12,Hospital 20 de Noviembre,2021,09,0
Linea 12,Hospital 20 de Noviembre,2021,10,0
Linea 12,Hospital 20 de Noviembre,2021,11,0
Linea 12,Hospital 20 de Noviembre,2021,12,0
Linea 12,Hospital 20 de Noviembre,2022,01,0
Linea 12,Hospital 20 de Noviembre,2022,02,0
Linea 12,Hospital 20 de Noviembre,2022,03,0
Linea 12,Hospital 20 de Noviembre,2022,04,0
Linea 12,Hospital 20 de Noviembre,2022,05,0
Linea 12,Hospital 20 de Noviembre,2022,06,0
Linea 12,Hospital 20 de Noviembre,2022,07,0
Linea 12,Hospital 20 de Noviembre,2022,08,0
Linea 12,Hospital 20 de Noviembre,2022,09,0
Linea 12,Hospital 20 de Noviembre,2022,10,0
Linea 12,Hospital 20 de Noviembre,2022,11,0
Linea 12,Hospital 20 de Noviembre,2022,12,0
Linea 12,Hospital 20 de Noviembre,2023,01,108142
Linea 12,Hospital 20 de Noviembre,2023,02,203605
Linea 12,Hospital 20 de Noviembre,2023,03,241032
Linea 12,Hospital 20 de Noviembre,2023,04,206767
Linea 12,Hospital 20 de Noviembre,2023,05,243179
Linea 12,Hospital 20 de Noviembre,2023,06,242286
Linea 12,Hospital 20 de Noviembre,2023,07,235129
Linea 12,Hospital 20 de Noviembre,2023,08,274026
Linea 12,Hospital 20 de Noviembre,2023,09,268374
Linea 12,Hospital 20 de Noviembre,2023,10,283158
Linea 12,Hospital 20 de Noviembre,2023,11,266435
Linea 12,Hospital 20 de Noviembre,2023,12,235883
Linea 12,Hospital 20 de Noviembre,2024,01,259569
Linea 12,Hospital 20 de Noviembre,2024,02,274671
Linea 12,Hospital 20 de Noviembre,2024,03,265205
Linea 12,Hospital 20 de Noviembre,2024,04,291726
Linea 12,Hospital 20 de Noviembre,2024,05,300268
Linea 12,Hospital 20 de Noviembre,2024,06,276184
Linea 12,Hospital 20 de Noviembre,2024,07,286318
Linea 12,Hospital 20 de Noviembre,2024,08,302146
Linea 12,Hospital 20 de Noviembre,2024,09,294122
Linea 12,Hospital 20 de Noviembre,2024,10,312919
Linea 12,Hospital 20 de Noviembre,2024,11,285222
Linea 12,Hospital 20 de Noviembre,2024,12,250271
Linea 12,Hospital 20 de Noviembre,2025,01,271503
Linea 12,Hospital 20 de Noviembre,2025,02,268185
Linea 12,Hospital 20 de Noviembre,2025,03,298344
Linea 12,Hospital 20 de Noviembre,2025,04,276777
Linea 12,Hospital 20 de Noviembre,2025,05,297753
Linea 12,Hospital 20 de Noviembre,2025,06,288578
Linea 12,Hospital 20 de Noviembre,2025,07,295981
Linea 12,Hospital 20 de Noviembre,2025,08,295012
Linea 12,Hospital 20 de Noviembre,2025,09,300245
Linea 12,Hospital 20 de Noviembre,2025,10,323292
Linea 12,Hospital 20 de Noviembre,2025,11,314817
Linea 12,Hospital 20 de Noviembre,2025,12,263106
Linea 12,Hospital 20 de Noviembre,2026,01,270774
Linea 12,Hospital 20 de Noviembre,2026,02,274817
Linea 12,Hospital 20 de Noviembre,2026,03,298250
Linea 12,Hospital 20 de Noviembre,2026,04,278626
Linea 12,Hospital 20 de Noviembre,2026,05,288306
Linea 12,Hospital 20 de Noviembre,2026,06,290633
Linea 12,Hospital 20 de Noviembre,2026,07,291912
Linea 12,Insurgentes Sur,2010,01,0
Linea 12,Insurgentes Sur,2010,02,0
Linea 12,Insurgentes Sur,2010,03,0
Linea 12,Insurgentes Sur,2010,04,0
Linea 12,Insurgentes Sur,2010,05,0
Linea 12,Insurgentes Sur,2010,06,0
Linea 12,Insurgentes Sur,2010,07,0
Linea 12,Insurgentes Sur,2010,08,0
Linea 12,Insurgentes Sur,2010,09,0
Linea 12,Insurgentes Sur,2010,10,0
Linea 12,Insurgentes Sur,2010,11,0
Linea 12,Insurgentes Sur,2010,12,0
Linea 12,Insurgentes Sur,2011,01,0
Linea 12,Insurgentes Sur,2011,02,0
Linea 12,Insurgentes Sur,2011,03,0
Linea 12,Insurgentes Sur,2011,04,0
Linea 12,Insurgentes Sur,2011,05,0
Linea 12,Insurgentes Sur,2011,06,0
Linea 12,Insurgentes Sur,2011,07,0
Linea 12,Insurgentes Sur,2011,08,0
Linea 12,Insurgentes Sur,2011,09,0
Linea 12,Insurgentes Sur,2011,10,0
Linea 12,Insurgentes Sur,2011,11,0
Linea 12,Insurgentes Sur,2011,12,0
Linea 12,Insurgentes Sur,2012,01,0
Linea 12,Insurgentes Sur,2012,02,0
Linea 12,Insurgentes Sur,2012,03,0
Linea 12,Insurgentes Sur,2012,04,0
Linea 12,Insurgentes Sur,2012,05,0
Linea 12,Insurgentes Sur,2012,06,0
Linea 12,Insurgentes Sur,2012,07,0
Linea 12,Insurgentes Sur,2012,08,0
Linea 12,Insurgentes Sur,2012,09,0
Linea 12,Insurgentes Sur,2012,10,0
Linea 12,Insurgentes Sur,2012,11,440063
Linea 12,Insurgentes Sur,2012,12,495252
Linea 12,Insurgentes Sur,2013,01,547443
Linea 12,Insurgentes Sur,2013,02,529392
Linea 12,Insurgentes Sur,2013,03,554873
Linea 12,Insurgentes Sur,2013,04,618266
Linea 12,Insurgentes Sur,2013,05,658974
Linea 12,Insurgentes Sur,2013,06,651601
Linea 12,Insurgentes Sur,2013,07,729665
Linea 12,Insurgentes Sur,2013,08,748573
Linea 12,Insurgentes Sur,2013,09,725257
Linea 12,Insurgentes Sur,2013,10,828093
Linea 12,Insurgentes Sur,2013,11,766031
Linea 12,Insurgentes Sur,2013,12,698821
Linea 12,Insurgentes Sur,2014,01,731027
Linea 12,Insurgentes Sur,2014,02,681765
Linea 12,Insurgentes Sur,2014,03,675879
Linea 12,Insurgentes Sur,2014,04,626697
Linea 12,Insurgentes Sur,2014,05,678148
Linea 12,Insurgentes Sur,2014,06,676631
Linea 12,Insurgentes Sur,2014,07,710703
Linea 12,Insurgentes Sur,2014,08,692605
Linea 12,Insurgentes Sur,2014,09,677895
Linea 12,Insurgentes Sur,2014,10,747314
Linea 12,Insurgentes Sur,2014,11,764307
Linea 12,Insurgentes Sur,2014,12,687275
Linea 12,Insurgentes Sur,2015,01,763635
Linea 12,Insurgentes Sur,2015,02,728678
Linea 12,Insurgentes Sur,2015,03,726774
Linea 12,Insurgentes Sur,2015,04,673785
Linea 12,Insurgentes Sur,2015,05,715918
Linea 12,Insurgentes Sur,2015,06,746447
Linea 12,Insurgentes Sur,2015,07,767182
Linea 12,Insurgentes Sur,2015,08,729964
Linea 12,Insurgentes Sur,2015,09,736752
Linea 12,Insurgentes Sur,2015,10,810089
Linea 12,Insurgentes Sur,2015,11,778312
Linea 12,Insurgentes Sur,2015,12,799711
Linea 12,Insurgentes Sur,2016,01,798604
Linea 12,Insurgentes Sur,2016,02,828233
Linea 12,Insurgentes Sur,2016,03,700361
Linea 12,Insurgentes Sur,2016,04,890709
Linea 12,Insurgentes Sur,2016,05,890405
Linea 12,Insurgentes Sur,2016,06,905975
Linea 12,Insurgentes Sur,2016,07,878619
Linea 12,Insurgentes Sur,2016,08,929719
Linea 12,Insurgentes Sur,2016,09,918498
Linea 12,Insurgentes Sur,2016,10,951169
Linea 12,Insurgentes Sur,2016,11,933454
Linea 12,Insurgentes Sur,2016,12,908888
Linea 12,Insurgentes Sur,2017,01,939872
Linea 12,Insurgentes Sur,2017,02,865085
Linea 12,Insurgentes Sur,2017,03,986955
Linea 12,Insurgentes Sur,2017,04,831567
Linea 12,Insurgentes Sur,2017,05,971457
Linea 12,Insurgentes Sur,2017,06,975749
